cifar10,2346,62.3784136397007,random
cifar10,5510,58.7661869641755,random
cifar10,13276,54.0058629759475,random
cifar10,865,62.7326594547759,random
cifar10,554,63.006917298804,random
cifar10,14322,55.0539353000242,random
cifar10,13179,-inf,random
cifar10,10454,80.8857992444739,random
cifar10,4377,94.1275769489543,random
cifar10,6071,14.5804844828291,random
cifar10,5993,44.4494577863326,random
cifar10,3434,104.054499914626,random
cifar10,14306,77.7036041227887,random
cifar10,8916,55.065941936239,random
cifar10,15117,79.2650358893797,random
cifar10,790,83.2091103862216,random
cifar10,833,79.7787565640447,random
cifar10,14555,50.9448766031803,random
cifar10,14343,83.3533316205201,random
cifar10,6923,83.8773939788347,random
cifar10,12620,104.476840758411,random
cifar10,4207,65.8619876415941,random
cifar10,1116,14.6019158032818,random
cifar10,9729,80.5552489584641,random
cifar10,3730,70.7468076140195,random
cifar10,730,55.1820203767605,random
cifar10,7910,50.7396996894703,random
cifar10,1020,14.6105047326481,random
cifar10,11549,59.526757776194,random
cifar10,10657,56.0274519173873,random
cifar10,13194,94.7143266518366,random
cifar10,3676,60.2845051773816,random
cifar10,11841,75.8550220596123,random
cifar10,12126,55.0915617786971,random
cifar10,7037,65.153516355472,random
cifar10,12676,38.9697559111164,random
cifar10,8422,94.1000572236868,random
cifar10,5144,101.272894508701,random
cifar10,10048,80.9225682845507,random
cifar10,5270,65.4669971979011,mutation
cifar10,11708,49.3938867794793,majority vote
cifar10,7030,77.9369352178353,crossover
cifar10,5684,68.2723441243912,mutation
cifar10,5254,97.7072896311793,inversion
cifar10,11578,65.1090469120279,majority vote
cifar10,15605,77.9714516193355,crossover
cifar10,10248,88.5444891811006,majority vote
cifar10,923,94.2063663279397,crossover
cifar10,6434,86.1748730904469,mutation
cifar10,11256,42.1262286217489,inversion
cifar10,15297,95.3661049164539,mutation
cifar10,12775,81.1100926536041,majority vote
cifar10,4145,24.9358988575687,crossover
cifar10,647,98.8164532126694,mutation
cifar10,13398,94.4938657788744,inversion
cifar10,13305,39.0990905066638,majority vote
cifar10,7927,49.4181827052525,crossover
cifar10,4123,102.043291745465,mutation
cifar10,1374,80.9880305109951,inversion
cifar10,8866,79.2798941987332,majority vote
cifar10,8398,65.0106177209215,crossover
cifar10,9526,94.3506758030638,mutation
cifar10,8649,93.1256304694399,majority vote
cifar10,1632,98.6689506662864,mutation
cifar10,14271,66.8792329548123,inversion
cifar10,5178,71.5261258025931,majority vote
cifar10,11312,75.5719166754095,crossover
cifar10,503,94.5010247632787,mutation
cifar10,12186,101.602346699915,inversion
cifar10,1007,25.0067452611697,majority vote
cifar10,7523,59.5725220096536,crossover
cifar10,8685,41.9212222351063,mutation
cifar10,1821,82.5057531222014,inversion
cifar10,9712,44.5387566959485,majority vote
cifar10,955,82.2576876231427,mutation
cifar10,12198,81.4498310272273,crossover
cifar10,2180,80.769763459493,mutation
cifar10,7972,95.2045933212616,inversion
cifar10,7236,94.6189152144618,majority vote
cifar10,15283,93.6056815941825,crossover
cifar10,3926,86.6751026865397,mutation
cifar10,3787,98.4674232770903,inversion
cifar10,14582,55.0077327241298,majority vote
cifar10,12564,108.3825637264,crossover
cifar10,5941,95.1778271372237,mutation
cifar10,613,58.7095557091412,majority vote
cifar10,13326,99.3010005258473,crossover
cifar10,11984,65.552938715667,mutation
cifar10,9156,98.2213108921963,inversion
cifar10,15539,74.7247139792579,majority vote
cifar10,9281,97.8651342883513,mutation
cifar10,11385,98.1157844892671,inversion
cifar10,3764,50.8982595834102,majority vote
cifar10,1582,25.0344675432664,crossover
cifar10,10244,98.1520088723713,inversion
cifar10,15083,101.898948641527,crossover
cifar10,6022,108.781212801647,mutation
cifar10,1965,98.0672137490599,crossover
cifar10,1963,108.497725961531,mutation
cifar10,10273,-inf,majority vote
cifar10,10328,62.4369190843927,crossover
cifar10,4969,97.8424953195942,mutation
cifar10,15266,42.1677304999066,majority vote
cifar10,11770,101.889612297811,mutation
cifar10,5475,39.0388321573395,majority vote
cifar10,6314,66.3783896924972,crossover
cifar10,5064,14.5872758048513,majority vote
cifar10,13578,101.73582625397,mutation
cifar10,888,93.0984528158837,majority vote
cifar10,7301,59.4993023837661,majority vote
cifar10,2016,80.5842136412637,crossover
cifar10,5283,68.170328122479,majority vote
cifar10,8216,108.446439631395,crossover
cifar10,11217,93.252390077801,mutation
cifar10,5185,58.7413529768095,majority vote
cifar10,3487,78.1090421621724,crossover
cifar10,2704,98.1159492875969,mutation
cifar10,14795,94.4766822242476,crossover
cifar10,1975,101.740313283751,mutation
cifar10,8094,101.09126490657,inversion
cifar10,14437,42.0266545466516,crossover
cifar10,2472,93.5646517384543,mutation
cifar10,8108,65.4222260332854,majority vote
cifar10,7134,98.340582044939,inversion
cifar10,9523,46.5161343006297,majority vote
cifar10,134,67.5568379281623,crossover
cifar10,15190,119.5515338069,mutation
cifar10,11853,85.2771445466848,majority vote
cifar10,14872,117.067164241544,mutation
cifar10,15291,103.898129410197,crossover
cifar10,9718,119.710663800497,mutation
cifar10,0,52.3646840107979,majority vote
cifar10,4496,94.8442170357766,crossover
cifar10,10123,59.5321526897743,crossover
cifar10,3997,76.9959428719545,majority vote
cifar10,8848,98.0757348747818,crossover
cifar10,9474,98.4186119321326,inversion
cifar10,15199,64.3261901136724,majority vote
cifar10,10777,54.1061788223976,crossover
cifar10,10909,86.5789475142741,mutation
cifar10,4727,83.1852647558418,mutation
cifar10,12933,117.126257233097,inversion
cifar10,12542,84.8272705014564,majority vote
cifar10,3438,14.6400519310946,crossover
cifar10,5959,58.8205972729837,mutation
cifar10,7463,108.809372242056,inversion
cifar10,13647,98.4724102057842,majority vote
cifar10,12919,119.668525660006,mutation
cifar10,3731,119.731641964628,inversion
cifar10,4046,93.5213589411391,majority vote
cifar10,11167,84.7819086460527,crossover
cifar10,2260,119.490033316759,mutation
cifar10,81,120.344717263547,inversion
cifar10,5924,102.018698539839,mutation
cifar10,10360,119.460017627463,mutation
cifar10,4807,99.8666944476634,inversion
cifar10,2535,58.6734284680665,majority vote
cifar10,9556,81.6884935664701,crossover
cifar10,4902,117.145027707565,mutation
cifar10,12456,97.8859680756284,crossover
cifar10,3170,116.88174462596,mutation
cifar10,12856,78.2306186689569,majority vote
cifar10,3469,77.0247963463122,crossover
cifar10,4114,98.738088303183,mutation
cifar10,5878,83.1774131812253,majority vote
cifar10,7625,67.4993675099038,crossover
cifar10,12123,117.782139876908,mutation
cifar10,3389,81.4545872609581,crossover
cifar10,11512,132.4298629702,inversion
cifar10,5826,81.5469620543118,crossover
cifar10,8463,103.971646299863,majority vote
cifar10,5483,93.1298080104972,mutation
